state,month,enroll,year,eligible_pop,takeup,elig2018,takeup_static,ncsl_year,dem_house_seats,total_house_seats,dem_share_house,dem_senate_seats,total_senate_seats,dem_share_sen,dem_margin,dem_control,sen_margin,gov_dem,mood,expanded,expansion_date,post_expansion,covid,year_f,restrictive_waiver
Oklahoma,2017-04-01,819316.0,2017,913196.75,89.7195483886687,885167,92.56061285610512,2017,26.0,101.0,0.25742574257425743,6.0,48.0,0.125,-0.24257425742574257,0.0,-0.375,0.0,0.2929583333333333,1,2021-07-01,0.0,0.0,2017,0.0
Oregon,2017-04-01,1006582.0,2017,808047.75,124.5696185652395,797451,126.22493419658387,2017,35.0,60.0,0.5833333333333334,17.0,30.0,0.5666666666666667,0.08333333333333337,1.0,0.06666666666666665,1.0,0.5067708333333333,1,2014-01-01,1.0,0.0,2017,0.0
Pennsylvania,2017-04-01,2946725.0,2017,2271232.0,129.7412593693643,2259652,130.40614218472578,2017,80.0,203.0,0.39408866995073893,16.0,50.0,0.32,-0.10591133004926107,0.0,-0.18,1.0,0.47860416666666666,1,2015-01-01,1.0,0.0,2017,0.0
Rhode Island,2017-04-01,310083.0,2017,179541.75,172.70801916545872,188712,164.3154648353046,2017,64.0,75.0,0.8533333333333334,33.0,38.0,0.868421052631579,0.3533333333333334,1.0,0.368421052631579,1.0,0.5492083333333334,1,2014-01-01,1.0,0.0,2017,0.0
South Carolina,2017-04-01,1033998.0,2017,1139275.25,90.75927876077358,1124024,91.99074041123677,2017,44.0,124.0,0.3548387096774194,18.0,46.0,0.391304347826087,-0.14516129032258063,0.0,-0.10869565217391303,0.0,0.4069166666666667,0,,0.0,0.0,2017,0.0
South Dakota,2017-04-01,119227.0,2017,161773.0,73.70018482688707,166237,71.72109698803516,2017,10.0,70.0,0.14285714285714285,6.0,35.0,0.17142857142857143,-0.35714285714285715,0.0,-0.32857142857142857,0.0,0.32216666666666666,1,2023-07-01,0.0,0.0,2017,0.0
Tennessee,2017-04-01,1544352.0,2017,1497557.0,103.12475585236488,1514870,101.94617359905472,2017,25.0,99.0,0.25252525252525254,5.0,33.0,0.15151515151515152,-0.24747474747474746,0.0,-0.3484848484848485,0.0,0.34791666666666665,0,,0.0,0.0,2017,0.0
Texas,2017-04-01,4770998.0,2017,6264797.5,76.15566185499212,6299251,75.73913152531944,2017,56.0,150.0,0.37333333333333335,11.0,31.0,0.3548387096774194,-0.12666666666666665,0.0,-0.14516129032258063,0.0,0.43554166666666666,0,,0.0,0.0,2017,0.0
Utah,2017-04-01,308901.0,2017,469556.75,65.78565849601779,456764,67.62814057149863,2017,13.0,75.0,0.17333333333333334,5.0,29.0,0.1724137931034483,-0.32666666666666666,0.0,-0.3275862068965517,0.0,0.28452083333333333,1,2020-01-01,0.0,0.0,2017,0.0
Virginia,2017-04-01,1009847.0,2017,1309384.75,77.12377893510674,1298806,77.75195063773958,2017,34.0,100.0,0.34,19.0,40.0,0.475,-0.15999999999999998,0.0,-0.025000000000000022,1.0,0.5,1,2019-01-01,0.0,0.0,2017,0.0
West Virginia,2017-04-01,562183.0,2017,473441.5,118.74392084344106,462592,121.52890668234645,2017,36.0,100.0,0.36,12.0,34.0,0.35294117647058826,-0.14,0.0,-0.14705882352941174,1.0,0.2674375,1,2014-01-01,1.0,0.0,2017,0.0
Wisconsin,2017-04-01,1041182.0,2017,970718.5,107.25890152500442,951649,109.40819566878123,2017,35.0,99.0,0.35353535353535354,13.0,33.0,0.3939393939393939,-0.14646464646464646,0.0,-0.10606060606060608,0.0,0.469125,0,,0.0,0.0,2017,0.0
Wyoming,2017-04-01,61651.0,2017,94353.5,65.3404484200374,93266,66.10233096734073,2017,9.0,60.0,0.15,3.0,30.0,0.1,-0.35,0.0,-0.4,0.0,0.22589583333333335,0,,0.0,0.0,2017,0.0
Alabama,2017-05-01,893778.0,2017,1179779.0,75.75808689593559,1174119,76.12328903629019,2017,32.0,105.0,0.3047619047619048,8.0,35.0,0.22857142857142856,-0.1952380952380952,0.0,-0.27142857142857146,0.0,0.34500000000000003,0,,0.0,0.0,2017,0.0
Alaska,2017-05-01,192409.0,2017,117847.0,163.2701723421046,114607,167.88590574746743,2017,17.0,40.0,0.425,6.0,20.0,0.3,-0.07500000000000001,0.0,-0.2,0.0,0.3845,1,2015-09-01,1.0,0.0,2017,0.0
Arizona,2017-05-01,1745077.0,2017,1519568.6666666667,114.84028581794921,1492698,116.9075727307198,2017,25.0,60.0,0.4166666666666667,13.0,30.0,0.43333333333333335,-0.08333333333333331,0.0,-0.06666666666666665,0.0,0.456625,1,2014-01-01,1.0,0.0,2017,0.0
Arkansas,2017-05-01,921075.0,2017,745622.6666666666,123.53098171192936,761746,120.91628968186245,2017,24.0,100.0,0.24,9.0,35.0,0.2571428571428571,-0.26,0.0,-0.24285714285714288,0.0,0.33775,1,2014-01-01,1.0,0.0,2017,0.0
California,2017-05-01,12323263.0,2017,7717752.666666667,159.67424109384518,7534254,163.56314772504354,2017,55.0,80.0,0.6875,27.0,40.0,0.675,0.1875,1.0,0.17500000000000004,1.0,0.61925,1,2014-01-01,1.0,0.0,2017,0.0
Colorado,2017-05-01,1406646.0,2017,846382.0,166.19516955700854,820836,171.36748388228585,2017,37.0,65.0,0.5692307692307692,17.0,35.0,0.4857142857142857,0.0692307692307692,1.0,-0.01428571428571429,1.0,0.490125,1,2014-01-01,1.0,0.0,2017,0.0
Delaware,2017-05-01,243490.0,2017,177741.0,136.9914651093445,165961,146.7151921234507,2017,25.0,41.0,0.6097560975609756,11.0,21.0,0.5238095238095238,0.1097560975609756,1.0,0.023809523809523836,1.0,0.537875,1,2014-01-01,1.0,0.0,2017,0.0
Florida,2017-05-01,4347456.0,2017,4448922.333333333,97.71930535687032,4384883,99.14645385065006,2017,41.0,120.0,0.3416666666666667,15.0,40.0,0.375,-0.15833333333333333,0.0,-0.125,0.0,0.47824999999999995,0,,0.0,0.0,2017,0.0
Georgia,2017-05-01,1763783.0,2017,2265978.6666666665,77.83758187779351,2209726,79.8190816417963,2017,62.0,180.0,0.34444444444444444,18.0,56.0,0.32142857142857145,-0.15555555555555556,0.0,-0.17857142857142855,0.0,0.460125,0,,0.0,0.0,2017,0.0
Hawaii,2017-05-01,347355.0,2017,186817.33333333334,185.93296125270317,185180,187.57695215466032,2017,45.0,51.0,0.8823529411764706,25.0,25.0,1.0,0.38235294117647056,1.0,0.5,1.0,0.62325,1,2014-01-01,1.0,0.0,2017,0.0
Idaho,2017-05-01,293696.0,2017,343793.3333333333,85.42806724970428,341618,85.97205065306864,2017,11.0,70.0,0.15714285714285714,6.0,35.0,0.17142857142857143,-0.34285714285714286,0.0,-0.32857142857142857,0.0,0.28275,1,2020-01-01,0.0,0.0,2017,0.0
Illinois,2017-05-01,3084388.0,2017,2311874.3333333335,133.41503712067393,2253479,136.8722761561124,2017,67.0,118.0,0.5677966101694916,37.0,59.0,0.6271186440677966,0.06779661016949157,1.0,0.1271186440677966,0.0,0.556875,1,2014-01-01,1.0,0.0,2017,0.0
Indiana,2017-05-01,1498471.0,2017,1302948.6666666667,115.00614247785663,1293314,115.86289176487689,2017,30.0,100.0,0.3,9.0,50.0,0.18,-0.2,0.0,-0.32,0.0,0.382875,1,2015-02-01,1.0,0.0,2017,1.0
Kansas,2017-05-01,386802.0,2017,527174.6666666666,73.37264562535883,526814,73.42287790377628,2017,40.0,125.0,0.32,9.0,40.0,0.225,-0.18,0.0,-0.275,0.0,0.366875,0,,0.0,0.0,2017,0.0
Maine,2017-05-01,267566.0,2017,233315.66666666666,114.67982575823599,231999,115.33066952874798,2017,77.0,151.0,0.5099337748344371,17.0,35.0,0.4857142857142857,0.009933774834437137,1.0,-0.01428571428571429,0.0,0.48375,1,2019-01-01,0.0,0.0,2017,0.0
Maryland,2017-05-01,1307949.0,2017,813389.0,160.80239590159198,793697,164.7919798109354,2017,90.0,141.0,0.6382978723404256,33.0,47.0,0.7021276595744681,0.13829787234042556,1.0,0.2021276595744681,0.0,0.60675,1,2014-01-01,1.0,0.0,2017,0.0
Massachusetts,2017-05-01,1669398.0,2017,992811.6666666666,168.14850752156752,972871,171.59500077605355,2017,125.0,160.0,0.78125,34.0,40.0,0.85,0.28125,1.0,0.35,0.0,0.607,1,2014-01-01,1.0,0.0,2017,0.0
Michigan,2017-05-01,2376257.0,2017,2017692.6666666667,117.7710084026672,1999842,118.82223695671958,2017,47.0,110.0,0.42727272727272725,11.0,38.0,0.2894736842105263,-0.07272727272727275,0.0,-0.21052631578947367,0.0,0.476375,1,2014-04-01,1.0,0.0,2017,0.0
Mississippi,2017-05-01,683505.0,2017,828571.3333333334,82.49199224045888,831252,82.22596757661937,2017,48.0,122.0,0.39344262295081966,20.0,52.0,0.38461538461538464,-0.10655737704918034,0.0,-0.11538461538461536,0.0,0.40687500000000004,0,,0.0,0.0,2017,0.0
Montana,2017-05-01,260212.0,2017,205434.0,126.6645248595656,210360,123.69842175318502,2017,41.0,100.0,0.41,18.0,50.0,0.36,-0.09000000000000002,0.0,-0.14,1.0,0.36324999999999996,1,2016-01-01,1.0,0.0,2017,0.0
New Jersey,2017-05-01,1799590.0,2017,1288488.6666666667,139.66673099698716,1255020,143.3913403770458,2017,52.0,80.0,0.65,24.0,40.0,0.6,0.15000000000000002,1.0,0.09999999999999998,0.0,0.552875,1,2014-01-01,1.0,0.0,2017,0.0
North Dakota,2017-05-01,93874.0,2017,117904.0,79.61901207762247,122160,76.84512115258677,2017,13.0,94.0,0.13829787234042554,9.0,47.0,0.19148936170212766,-0.36170212765957444,0.0,-0.30851063829787234,0.0,0.276625,1,2014-01-01,1.0,0.0,2017,0.0
Ohio,2017-05-01,2801893.0,2017,2301844.3333333335,121.72382638675391,2296371,122.01395157838171,2017,33.0,99.0,0.3333333333333333,9.0,33.0,0.2727272727272727,-0.16666666666666669,0.0,-0.2272727272727273,0.0,0.43825000000000003,1,2014-01-01,1.0,0.0,2017,0.0
Oklahoma,2017-05-01,808108.0,2017,910082.3333333334,88.79504308584534,885167,91.29441111112367,2017,26.0,101.0,0.25742574257425743,6.0,48.0,0.125,-0.24257425742574257,0.0,-0.375,0.0,0.29374999999999996,1,2021-07-01,0.0,0.0,2017,0.0
Oregon,2017-05-01,1005522.0,2017,806870.3333333334,124.62002362213507,797451,126.09201066899409,2017,35.0,60.0,0.5833333333333334,17.0,30.0,0.5666666666666667,0.08333333333333337,1.0,0.06666666666666665,1.0,0.5081249999999999,1,2014-01-01,1.0,0.0,2017,0.0
Pennsylvania,2017-05-01,2952315.0,2017,2269945.3333333335,130.06106167608147,2259652,130.6535254101074,2017,80.0,203.0,0.39408866995073893,16.0,50.0,0.32,-0.10591133004926107,0.0,-0.18,1.0,0.47912499999999997,1,2015-01-01,1.0,0.0,2017,0.0
Rhode Island,2017-05-01,313001.0,2017,180560.66666666666,173.349492875894,188712,165.86173640256052,2017,64.0,75.0,0.8533333333333334,33.0,38.0,0.868421052631579,0.3533333333333334,1.0,0.368421052631579,1.0,0.55025,1,2014-01-01,1.0,0.0,2017,0.0
South Carolina,2017-05-01,1030565.0,2017,1137580.6666666667,90.59269643002605,1124024,91.68531988640812,2017,44.0,124.0,0.3548387096774194,18.0,46.0,0.391304347826087,-0.14516129032258063,0.0,-0.10869565217391303,0.0,0.40750000000000003,0,,0.0,0.0,2017,0.0
South Dakota,2017-05-01,118960.0,2017,162269.0,73.31036735297562,166237,71.56048292498059,2017,10.0,70.0,0.14285714285714285,6.0,35.0,0.17142857142857143,-0.35714285714285715,0.0,-0.32857142857142857,0.0,0.323,1,2023-07-01,0.0,0.0,2017,0.0
Tennessee,2017-05-01,1534203.0,2017,1499480.6666666667,102.3156239426895,1514870,101.27621512076944,2017,25.0,99.0,0.25252525252525254,5.0,33.0,0.15151515151515152,-0.24747474747474746,0.0,-0.3484848484848485,0.0,0.3485,0,,0.0,0.0,2017,0.0
Texas,2017-05-01,4774699.0,2017,6268625.666666667,76.16819465531971,6299251,75.79788454214636,2017,56.0,150.0,0.37333333333333335,11.0,31.0,0.3548387096774194,-0.12666666666666665,0.0,-0.14516129032258063,0.0,0.43625,0,,0.0,0.0,2017,0.0
Utah,2017-05-01,308147.0,2017,468135.3333333333,65.82434139415525,456764,67.46306626616808,2017,13.0,75.0,0.17333333333333334,5.0,29.0,0.1724137931034483,-0.32666666666666666,0.0,-0.3275862068965517,0.0,0.286625,1,2020-01-01,0.0,0.0,2017,0.0
Virginia,2017-05-01,1012111.0,2017,1308209.3333333333,77.36613508337607,1298806,77.9262645845492,2017,34.0,100.0,0.34,19.0,40.0,0.475,-0.15999999999999998,0.0,-0.025000000000000022,1.0,0.501,1,2019-01-01,0.0,0.0,2017,0.0
West Virginia,2017-05-01,561598.0,2017,472236.0,118.92316553587614,462592,121.40244535141119,2017,36.0,100.0,0.36,12.0,34.0,0.35294117647058826,-0.14,0.0,-0.14705882352941174,1.0,0.268125,1,2014-01-01,1.0,0.0,2017,0.0
Wisconsin,2017-05-01,1040908.0,2017,968599.6666666666,107.4652444990173,951649,109.37940354059113,2017,35.0,99.0,0.35353535353535354,13.0,33.0,0.3939393939393939,-0.14646464646464646,0.0,-0.10606060606060608,0.0,0.46975,0,,0.0,0.0,2017,0.0
Wyoming,2017-05-01,61874.0,2017,94232.66666666667,65.66088193054071,93266,66.3414320331096,2017,9.0,60.0,0.15,3.0,30.0,0.1,-0.35,0.0,-0.4,0.0,0.226875,0,,0.0,0.0,2017,0.0
Alabama,2017-06-01,885767.0,2017,1179071.5,75.12411249020946,1174119,75.44099022330786,2017,32.0,105.0,0.3047619047619048,8.0,35.0,0.22857142857142856,-0.1952380952380952,0.0,-0.27142857142857146,0.0,0.34550000000000003,0,,0.0,0.0,2017,0.0
Alaska,2017-06-01,194534.0,2017,117442.0,165.6426150780811,114607,169.74006823317947,2017,17.0,40.0,0.425,6.0,20.0,0.3,-0.07500000000000001,0.0,-0.2,0.0,0.38558333333333333,1,2015-09-01,1.0,0.0,2017,0.0
Arizona,2017-06-01,1744617.0,2017,1516209.8333333333,115.06435070167839,1492698,116.87675604844384,2017,25.0,60.0,0.4166666666666667,13.0,30.0,0.43333333333333335,-0.08333333333333331,0.0,-0.06666666666666665,0.0,0.4575625,1,2014-01-01,1.0,0.0,2017,0.0
Arkansas,2017-06-01,923807.0,2017,747638.0833333334,123.56339525686279,761746,121.27493941550071,2017,24.0,100.0,0.24,9.0,35.0,0.2571428571428571,-0.26,0.0,-0.24285714285714288,0.0,0.3380416666666667,1,2014-01-01,1.0,0.0,2017,0.0
California,2017-06-01,12293428.0,2017,7694815.333333333,159.76248249578958,7534254,163.16715629709324,2017,55.0,80.0,0.6875,27.0,40.0,0.675,0.1875,1.0,0.17500000000000004,1.0,0.619625,1,2014-01-01,1.0,0.0,2017,0.0
Colorado,2017-06-01,1419415.0,2017,843188.75,168.3389395316292,820836,172.92309304172818,2017,37.0,65.0,0.5692307692307692,17.0,35.0,0.4857142857142857,0.0692307692307692,1.0,-0.01428571428571429,1.0,0.49164583333333334,1,2014-01-01,1.0,0.0,2017,0.0
Delaware,2017-06-01,227659.0,2017,176268.5,129.15467028992703,165961,137.17620404793897,2017,25.0,41.0,0.6097560975609756,11.0,21.0,0.5238095238095238,0.1097560975609756,1.0,0.023809523809523836,1.0,0.5390208333333334,1,2014-01-01,1.0,0.0,2017,0.0
Florida,2017-06-01,3874106.0,2017,4440917.416666667,87.23661434145485,4384883,88.35141097265308,2017,41.0,120.0,0.3416666666666667,15.0,40.0,0.375,-0.15833333333333333,0.0,-0.125,0.0,0.47829166666666667,0,,0.0,0.0,2017,0.0
Georgia,2017-06-01,1765789.0,2017,2258947.0833333335,78.16867482324452,2209726,79.90986212770271,2017,62.0,180.0,0.34444444444444444,18.0,56.0,0.32142857142857145,-0.15555555555555556,0.0,-0.17857142857142855,0.0,0.46097916666666666,0,,0.0,0.0,2017,0.0
Hawaii,2017-06-01,348125.0,2017,186612.66666666666,186.5495018201694,185180,187.99276379738632,2017,45.0,51.0,0.8823529411764706,25.0,25.0,1.0,0.38235294117647056,1.0,0.5,1.0,0.623625,1,2014-01-01,1.0,0.0,2017,0.0
Idaho,2017-06-01,294792.0,2017,343521.4166666667,85.81473692688253,341618,86.29287683904245,2017,11.0,70.0,0.15714285714285714,6.0,35.0,0.17142857142857143,-0.34285714285714286,0.0,-0.32857142857142857,0.0,0.28387500000000004,1,2020-01-01,0.0,0.0,2017,0.0
Illinois,2017-06-01,3075710.0,2017,2304574.9166666665,133.4610551280625,2253479,136.48718270727173,2017,67.0,118.0,0.5677966101694916,37.0,59.0,0.6271186440677966,0.06779661016949157,1.0,0.1271186440677966,0.0,0.5573541666666667,1,2014-01-01,1.0,0.0,2017,0.0
Indiana,2017-06-01,1382276.0,2017,1301744.3333333333,106.18644265271753,1293314,106.87860797919144,2017,30.0,100.0,0.3,9.0,50.0,0.18,-0.2,0.0,-0.32,0.0,0.3835208333333333,1,2015-02-01,1.0,0.0,2017,1.0
Kansas,2017-06-01,392222.0,2017,527129.5833333334,74.40713107387414,526814,74.45170401697753,2017,40.0,125.0,0.32,9.0,40.0,0.225,-0.18,0.0,-0.275,0.0,0.3680208333333333,0,,0.0,0.0,2017,0.0
Maine,2017-06-01,235597.0,2017,233151.08333333334,101.04906939813347,231999,101.55086875374464,2017,77.0,151.0,0.5099337748344371,17.0,35.0,0.4857142857142857,0.009933774834437137,1.0,-0.01428571428571429,0.0,0.484875,1,2019-01-01,0.0,0.0,2017,0.0
Maryland,2017-06-01,1305591.0,2017,810927.5,160.99971945704146,793697,164.49488910755616,2017,90.0,141.0,0.6382978723404256,33.0,47.0,0.7021276595744681,0.13829787234042556,1.0,0.2021276595744681,0.0,0.6078749999999999,1,2014-01-01,1.0,0.0,2017,0.0
Massachusetts,2017-06-01,1661114.0,2017,990319.0833333334,167.7352307913552,972871,170.74350042297488,2017,125.0,160.0,0.78125,34.0,40.0,0.85,0.28125,1.0,0.35,0.0,0.6081666666666666,1,2014-01-01,1.0,0.0,2017,0.0
Michigan,2017-06-01,2378157.0,2017,2015461.3333333333,117.99566484695647,1999842,118.91724446231254,2017,47.0,110.0,0.42727272727272725,11.0,38.0,0.2894736842105263,-0.07272727272727275,0.0,-0.21052631578947367,0.0,0.47710416666666666,1,2014-04-01,1.0,0.0,2017,0.0
Mississippi,2017-06-01,625456.0,2017,828906.4166666666,75.45556258512094,831252,75.24264603273136,2017,48.0,122.0,0.39344262295081966,20.0,52.0,0.38461538461538464,-0.10655737704918034,0.0,-0.11538461538461536,0.0,0.40702083333333333,0,,0.0,0.0,2017,0.0
Montana,2017-06-01,261293.0,2017,206049.75,126.81063675156122,210360,124.21230271914814,2017,41.0,100.0,0.41,18.0,50.0,0.36,-0.09000000000000002,0.0,-0.14,1.0,0.364125,1,2016-01-01,1.0,0.0,2017,0.0
New Jersey,2017-06-01,1787875.0,2017,1284305.0833333333,139.20952452821277,1255020,142.45788911730492,2017,52.0,80.0,0.65,24.0,40.0,0.6,0.15000000000000002,1.0,0.09999999999999998,0.0,0.5533541666666667,1,2014-01-01,1.0,0.0,2017,0.0
North Dakota,2017-06-01,93804.0,2017,118436.0,79.2022695801952,122160,76.78781925343812,2017,13.0,94.0,0.13829787234042554,9.0,47.0,0.19148936170212766,-0.36170212765957444,0.0,-0.30851063829787234,0.0,0.2775625,1,2014-01-01,1.0,0.0,2017,0.0
Ohio,2017-06-01,2910222.0,2017,2301160.1666666665,126.46759848166444,2296371,126.73135133652184,2017,33.0,99.0,0.3333333333333333,9.0,33.0,0.2727272727272727,-0.16666666666666669,0.0,-0.2272727272727273,0.0,0.438625,1,2014-01-01,1.0,0.0,2017,0.0
Oklahoma,2017-06-01,753984.0,2017,906967.9166666666,83.13237835039186,885167,85.17985871592593,2017,26.0,101.0,0.25742574257425743,6.0,48.0,0.125,-0.24257425742574257,0.0,-0.375,0.0,0.29454166666666665,1,2021-07-01,0.0,0.0,2017,0.0
Oregon,2017-06-01,1006080.0,2017,805692.9166666666,124.8713969290409,797451,126.16198362031021,2017,35.0,60.0,0.5833333333333334,17.0,30.0,0.5666666666666667,0.08333333333333337,1.0,0.06666666666666665,1.0,0.5094791666666667,1,2014-01-01,1.0,0.0,2017,0.0
Pennsylvania,2017-06-01,2949330.0,2017,2268658.6666666665,130.00325008492538,2259652,130.52142542302974,2017,80.0,203.0,0.39408866995073893,16.0,50.0,0.32,-0.10591133004926107,0.0,-0.18,1.0,0.4796458333333333,1,2015-01-01,1.0,0.0,2017,0.0
Rhode Island,2017-06-01,314845.0,2017,181579.58333333334,173.39229125888326,188712,166.83888676925687,2017,64.0,75.0,0.8533333333333334,33.0,38.0,0.868421052631579,0.3533333333333334,1.0,0.368421052631579,1.0,0.5512916666666667,1,2014-01-01,1.0,0.0,2017,0.0
South Carolina,2017-06-01,1031667.0,2017,1135886.0833333333,90.82486484670228,1124024,91.78336049764061,2017,44.0,124.0,0.3548387096774194,18.0,46.0,0.391304347826087,-0.14516129032258063,0.0,-0.10869565217391303,0.0,0.40808333333333335,0,,0.0,0.0,2017,0.0
South Dakota,2017-06-01,113110.0,2017,162765.0,69.49282708198938,166237,68.04141075693137,2017,10.0,70.0,0.14285714285714285,6.0,35.0,0.17142857142857143,-0.35714285714285715,0.0,-0.32857142857142857,0.0,0.32383333333333336,1,2023-07-01,0.0,0.0,2017,0.0
Tennessee,2017-06-01,1498146.0,2017,1501404.3333333333,99.78298095582959,1514870,98.89601087882129,2017,25.0,99.0,0.25252525252525254,5.0,33.0,0.15151515151515152,-0.24747474747474746,0.0,-0.3484848484848485,0.0,0.3490833333333333,0,,0.0,0.0,2017,0.0
Texas,2017-06-01,4431050.0,2017,6272453.833333333,70.64300699117673,6299251,70.3424899245958,2017,56.0,150.0,0.37333333333333335,11.0,31.0,0.3548387096774194,-0.12666666666666665,0.0,-0.14516129032258063,0.0,0.43695833333333334,0,,0.0,0.0,2017,0.0
Utah,2017-06-01,306849.0,2017,466713.9166666667,65.74670028945283,456764,67.1788932577874,2017,13.0,75.0,0.17333333333333334,5.0,29.0,0.1724137931034483,-0.32666666666666666,0.0,-0.3275862068965517,0.0,0.2887291666666667,1,2020-01-01,0.0,0.0,2017,0.0
Virginia,2017-06-01,1011261.0,2017,1307033.9166666667,77.37067776932848,1298806,77.86081986070283,2017,34.0,100.0,0.34,19.0,40.0,0.475,-0.15999999999999998,0.0,-0.025000000000000022,1.0,0.502,1,2019-01-01,0.0,0.0,2017,0.0
West Virginia,2017-06-01,547084.0,2017,471030.5,116.146194354718,462592,118.26490730492529,2017,36.0,100.0,0.36,12.0,34.0,0.35294117647058826,-0.14,0.0,-0.14705882352941174,1.0,0.2688125,1,2014-01-01,1.0,0.0,2017,0.0
Wisconsin,2017-06-01,1039204.0,2017,966480.8333333334,107.52453273344788,951649,109.20034592586131,2017,35.0,99.0,0.35353535353535354,13.0,33.0,0.3939393939393939,-0.14646464646464646,0.0,-0.10606060606060608,0.0,0.47037500000000004,0,,0.0,0.0,2017,0.0
Wyoming,2017-06-01,60822.0,2017,94111.83333333333,64.62736708632106,93266,65.21347543585016,2017,9.0,60.0,0.15,3.0,30.0,0.1,-0.35,0.0,-0.4,0.0,0.22785416666666666,0,,0.0,0.0,2017,0.0
Alabama,2017-07-01,890639.0,2017,1178364.0,75.58267224728522,1174119,75.85593964495932,2017,32.0,105.0,0.3047619047619048,8.0,35.0,0.22857142857142856,-0.1952380952380952,0.0,-0.27142857142857146,0.0,0.34600000000000003,0,,0.0,0.0,2017,0.0
Alaska,2017-07-01,196121.0,2017,117037.0,167.5717935353777,114607,171.12480040486184,2017,17.0,40.0,0.425,6.0,20.0,0.3,-0.07500000000000001,0.0,-0.2,0.0,0.38666666666666666,1,2015-09-01,1.0,0.0,2017,0.0
Arizona,2017-07-01,1745097.0,2017,1512851.0,115.35154486462974,1492698,116.90891258647093,2017,25.0,60.0,0.4166666666666667,13.0,30.0,0.43333333333333335,-0.08333333333333331,0.0,-0.06666666666666665,0.0,0.4585,1,2014-01-01,1.0,0.0,2017,0.0
Arkansas,2017-07-01,911171.0,2017,749653.5,121.54562074345014,761746,119.61611875874635,2017,24.0,100.0,0.24,9.0,35.0,0.2571428571428571,-0.26,0.0,-0.24285714285714288,0.0,0.3383333333333334,1,2014-01-01,1.0,0.0,2017,0.0
California,2017-07-01,12277389.0,2017,7671878.0,160.0310771365238,7534254,162.95427523415057,2017,55.0,80.0,0.6875,27.0,40.0,0.675,0.1875,1.0,0.17500000000000004,1.0,0.62,1,2014-01-01,1.0,0.0,2017,0.0
Colorado,2017-07-01,1415488.0,2017,839995.5,168.51137893000617,820836,172.44467835231399,2017,37.0,65.0,0.5692307692307692,17.0,35.0,0.4857142857142857,0.0692307692307692,1.0,-0.01428571428571429,1.0,0.49316666666666664,1,2014-01-01,1.0,0.0,2017,0.0
Delaware,2017-07-01,228630.0,2017,174796.0,130.79818760154694,165961,137.7612812648755,2017,25.0,41.0,0.6097560975609756,11.0,21.0,0.5238095238095238,0.1097560975609756,1.0,0.023809523809523836,1.0,0.5401666666666667,1,2014-01-01,1.0,0.0,2017,0.0
Florida,2017-07-01,3882461.0,2017,4432912.5,87.58262203461042,4384883,88.54195197454527,2017,41.0,120.0,0.3416666666666667,15.0,40.0,0.375,-0.15833333333333333,0.0,-0.125,0.0,0.47833333333333333,0,,0.0,0.0,2017,0.0
Georgia,2017-07-01,1754492.0,2017,2251915.5,77.91109391093937,2209726,79.39862227262566,2017,62.0,180.0,0.34444444444444444,18.0,56.0,0.32142857142857145,-0.15555555555555556,0.0,-0.17857142857142855,0.0,0.4618333333333333,0,,0.0,0.0,2017,0.0
Hawaii,2017-07-01,346435.0,2017,186408.0,185.84771039869534,185180,187.0801382438708,2017,45.0,51.0,0.8823529411764706,25.0,25.0,1.0,0.38235294117647056,1.0,0.5,1.0,0.624,1,2014-01-01,1.0,0.0,2017,0.0
Idaho,2017-07-01,294571.0,2017,343249.5,85.81833331148334,341618,86.22818469752764,2017,11.0,70.0,0.15714285714285714,6.0,35.0,0.17142857142857143,-0.34285714285714286,0.0,-0.32857142857142857,0.0,0.28500000000000003,1,2020-01-01,0.0,0.0,2017,0.0
Illinois,2017-07-01,3073670.0,2017,2297275.5,133.79631654975643,2253479,136.3966560149884,2017,67.0,118.0,0.5677966101694916,37.0,59.0,0.6271186440677966,0.06779661016949157,1.0,0.1271186440677966,0.0,0.5578333333333334,1,2014-01-01,1.0,0.0,2017,0.0
Indiana,2017-07-01,1383067.0,2017,1300540.0,106.34559490673105,1293314,106.93976868726389,2017,30.0,100.0,0.3,9.0,50.0,0.18,-0.2,0.0,-0.32,0.0,0.38416666666666666,1,2015-02-01,1.0,0.0,2017,1.0
Kansas,2017-07-01,403231.0,2017,527084.5,76.50215477783922,526814,76.54143587679903,2017,40.0,125.0,0.32,9.0,40.0,0.225,-0.18,0.0,-0.275,0.0,0.36916666666666664,0,,0.0,0.0,2017,0.0
Maine,2017-07-01,234918.0,2017,232986.5,100.82901799031274,231999,101.25819507842706,2017,77.0,151.0,0.5099337748344371,17.0,35.0,0.4857142857142857,0.009933774834437137,1.0,-0.01428571428571429,0.0,0.486,1,2019-01-01,0.0,0.0,2017,0.0
Maryland,2017-07-01,1306788.0,2017,808466.0,161.63796622245093,793697,164.64570232721053,2017,90.0,141.0,0.6382978723404256,33.0,47.0,0.7021276595744681,0.13829787234042556,1.0,0.2021276595744681,0.0,0.609,1,2014-01-01,1.0,0.0,2017,0.0
Massachusetts,2017-07-01,1632523.0,2017,987826.5,165.26414304536272,972871,167.80467297308687,2017,125.0,160.0,0.78125,34.0,40.0,0.85,0.28125,1.0,0.35,0.0,0.6093333333333333,1,2014-01-01,1.0,0.0,2017,0.0
