state,month,enroll,year,eligible_pop,takeup,elig2018,takeup_static,ncsl_year,dem_house_seats,total_house_seats,dem_share_house,dem_senate_seats,total_senate_seats,dem_share_sen,dem_margin,dem_control,sen_margin,gov_dem,mood,expanded,expansion_date,post_expansion,covid,year_f,restrictive_waiver
Wyoming,2017-12-01,61072.0,2017,93386.83333333333,65.3967993346671,93266,65.48152595801257,2017,9.0,60.0,0.15,3.0,30.0,0.1,-0.35,0.0,-0.4,0.0,0.23372916666666668,0,,0.0,0.0,2017,0.0
Alabama,2018-01-01,893494.0,2018,1174119.0,76.09910068740902,1174119,76.09910068740902,2017,32.0,105.0,0.3047619047619048,8.0,35.0,0.22857142857142856,-0.1952380952380952,0.0,-0.27142857142857146,0.0,0.34900000000000003,0,,0.0,0.0,2018,0.0
Alaska,2018-01-01,203654.0,2018,114607.0,177.6976973483295,114607,177.6976973483295,2017,17.0,40.0,0.425,6.0,20.0,0.3,-0.07500000000000001,0.0,-0.2,0.0,0.39316666666666666,1,2015-09-01,1.0,0.0,2018,0.0
Arizona,2018-01-01,1685219.0,2018,1492698.0,112.89751845316334,1492698,112.89751845316334,2017,25.0,60.0,0.4166666666666667,13.0,30.0,0.43333333333333335,-0.08333333333333331,0.0,-0.06666666666666665,0.0,0.464125,1,2014-01-01,1.0,0.0,2018,1.0
Arkansas,2018-01-01,896053.0,2018,761746.0,117.63146770708346,761746,117.63146770708346,2017,24.0,100.0,0.24,9.0,35.0,0.2571428571428571,-0.26,0.0,-0.24285714285714288,0.0,0.34008333333333335,1,2014-01-01,1.0,0.0,2018,1.0
California,2018-01-01,12103881.0,2018,7534254.0,160.6513531399393,7534254,160.6513531399393,2017,55.0,80.0,0.6875,27.0,40.0,0.675,0.1875,1.0,0.17500000000000004,1.0,0.62225,1,2014-01-01,1.0,0.0,2018,0.0
Colorado,2018-01-01,1362702.0,2018,820836.0,166.01391751823752,820836,166.01391751823752,2017,37.0,65.0,0.5692307692307692,17.0,35.0,0.4857142857142857,0.0692307692307692,1.0,-0.01428571428571429,1.0,0.5022916666666667,1,2014-01-01,1.0,0.0,2018,0.0
Connecticut,2018-01-01,844856.0,2018,530145.0,159.36319308868326,530145,159.36319308868326,2017,79.0,151.0,0.5231788079470199,18.0,36.0,0.5,0.023178807947019875,1.0,0.0,1.0,0.5592916666666667,1,2014-01-01,1.0,0.0,2018,0.0
Delaware,2018-01-01,232016.0,2018,165961.0,139.8015196341309,165961,139.8015196341309,2017,25.0,41.0,0.6097560975609756,11.0,21.0,0.5238095238095238,0.1097560975609756,1.0,0.023809523809523836,1.0,0.5470416666666666,1,2014-01-01,1.0,0.0,2018,0.0
Florida,2018-01-01,3800552.0,2018,4384883.0,86.67396598723387,4384883,86.67396598723387,2017,41.0,120.0,0.3416666666666667,15.0,40.0,0.375,-0.15833333333333333,0.0,-0.125,0.0,0.4785833333333333,0,,0.0,0.0,2018,0.0
Georgia,2018-01-01,1818601.0,2018,2209726.0,82.29984169983065,2209726,82.29984169983065,2017,62.0,180.0,0.34444444444444444,18.0,56.0,0.32142857142857145,-0.15555555555555556,0.0,-0.17857142857142855,0.0,0.46695833333333336,0,,0.0,0.0,2018,0.0
Hawaii,2018-01-01,349361.0,2018,185180.0,188.66022248622963,185180,188.66022248622963,2017,45.0,51.0,0.8823529411764706,25.0,25.0,1.0,0.38235294117647056,1.0,0.5,1.0,0.62625,1,2014-01-01,1.0,0.0,2018,0.0
Idaho,2018-01-01,286089.0,2018,341618.0,83.7452944516975,341618,83.7452944516975,2017,11.0,70.0,0.15714285714285714,6.0,35.0,0.17142857142857143,-0.34285714285714286,0.0,-0.32857142857142857,0.0,0.29175,1,2020-01-01,0.0,0.0,2018,0.0
Illinois,2018-01-01,3076689.0,2018,2253479.0,136.53062664440182,2253479,136.53062664440182,2017,67.0,118.0,0.5677966101694916,37.0,59.0,0.6271186440677966,0.06779661016949157,1.0,0.1271186440677966,0.0,0.5607083333333334,1,2014-01-01,1.0,0.0,2018,0.0
Indiana,2018-01-01,1364478.0,2018,1293314.0,105.5024533871898,1293314,105.5024533871898,2017,30.0,100.0,0.3,9.0,50.0,0.18,-0.2,0.0,-0.32,0.0,0.3880416666666667,1,2015-02-01,1.0,0.0,2018,1.0
Iowa,2018-01-01,648396.0,2018,533922.0,121.44021036780653,533922,121.44021036780653,2017,41.0,100.0,0.41,20.0,50.0,0.4,-0.09000000000000002,0.0,-0.09999999999999998,0.0,0.42774999999999996,1,2014-01-01,1.0,0.0,2018,0.0
Kansas,2018-01-01,395922.0,2018,526814.0,75.15403918650605,526814,75.15403918650605,2017,40.0,125.0,0.32,9.0,40.0,0.225,-0.18,0.0,-0.275,0.0,0.37604166666666666,0,,0.0,0.0,2018,0.0
Kentucky,2018-01-01,1374082.0,2018,1057085.0,129.98784392929613,1057085,129.98784392929613,2017,36.0,100.0,0.36,11.0,38.0,0.2894736842105263,-0.14,0.0,-0.21052631578947367,0.0,0.3375,1,2014-01-01,1.0,0.0,2018,1.0
Louisiana,2018-01-01,1459238.0,2018,1237143.0,117.95224965909357,1237143,117.95224965909357,2017,42.0,105.0,0.4,14.0,39.0,0.358974358974359,-0.09999999999999998,0.0,-0.14102564102564102,1.0,0.3869166666666667,1,2016-07-01,1.0,0.0,2018,0.0
Maine,2018-01-01,231925.0,2018,231999.0,99.96810331079014,231999,99.96810331079014,2017,77.0,151.0,0.5099337748344371,17.0,35.0,0.4857142857142857,0.009933774834437137,1.0,-0.01428571428571429,0.0,0.49275,1,2019-01-01,0.0,0.0,2018,0.0
Maryland,2018-01-01,1325225.0,2018,793697.0,166.96862908641458,793697,166.96862908641458,2017,90.0,141.0,0.6382978723404256,33.0,47.0,0.7021276595744681,0.13829787234042556,1.0,0.2021276595744681,0.0,0.61575,1,2014-01-01,1.0,0.0,2018,0.0
Massachusetts,2018-01-01,1673993.0,2018,972871.0,172.06731416600968,972871,172.06731416600968,2017,125.0,160.0,0.78125,34.0,40.0,0.85,0.28125,1.0,0.35,0.0,0.6163333333333333,1,2014-01-01,1.0,0.0,2018,0.0
Michigan,2018-01-01,2376844.0,2018,1999842.0,118.85158927555277,1999842,118.85158927555277,2017,47.0,110.0,0.42727272727272725,11.0,38.0,0.2894736842105263,-0.07272727272727275,0.0,-0.21052631578947367,0.0,0.4822083333333333,1,2014-04-01,1.0,0.0,2018,1.0
Minnesota,2018-01-01,1081301.0,2018,814317.0,132.78624908972796,814317,132.78624908972796,2017,57.0,134.0,0.4253731343283582,33.0,67.0,0.4925373134328358,-0.07462686567164178,0.0,-0.007462686567164201,1.0,0.48220833333333335,1,2014-01-01,1.0,0.0,2018,0.0
Mississippi,2018-01-01,614112.0,2018,831252.0,73.87795758686896,831252,73.87795758686896,2017,48.0,122.0,0.39344262295081966,20.0,52.0,0.38461538461538464,-0.10655737704918034,0.0,-0.11538461538461536,0.0,0.4080416666666667,0,,0.0,0.0,2018,0.0
Missouri,2018-01-01,990129.0,2018,1199818.0,82.52326602868102,1199818,82.52326602868102,2017,46.0,163.0,0.2822085889570552,9.0,34.0,0.2647058823529412,-0.2177914110429448,0.0,-0.23529411764705882,0.0,0.39175,1,2021-07-01,0.0,0.0,2018,0.0
Montana,2018-01-01,276623.0,2018,210360.0,131.49980984978134,210360,131.49980984978134,2017,41.0,100.0,0.41,18.0,50.0,0.36,-0.09000000000000002,0.0,-0.14,1.0,0.37024999999999997,1,2016-01-01,1.0,0.0,2018,0.0
Nevada,2018-01-01,642663.0,2018,595228.0,107.96921515788908,595228,107.96921515788908,2017,27.0,42.0,0.6428571428571429,11.0,21.0,0.5238095238095238,0.1428571428571429,1.0,0.023809523809523836,0.0,0.483875,1,2014-01-01,1.0,0.0,2018,0.0
New Hampshire,2018-01-01,188893.0,2018,155659.0,121.3505161924463,155659,121.3505161924463,2017,175.0,400.0,0.4375,10.0,24.0,0.4166666666666667,-0.0625,0.0,-0.08333333333333331,0.0,0.493,1,2014-08-15,1.0,0.0,2018,0.0
New Jersey,2018-01-01,1777619.0,2018,1255020.0,141.64069098500423,1255020,141.64069098500423,2017,52.0,80.0,0.65,24.0,40.0,0.6,0.15000000000000002,1.0,0.09999999999999998,0.0,0.5567083333333334,1,2014-01-01,1.0,0.0,2018,0.0
New Mexico,2018-01-01,752870.0,2018,585602.0,128.56342703747598,585602,128.56342703747598,2017,38.0,70.0,0.5428571428571428,26.0,42.0,0.6190476190476191,0.042857142857142816,1.0,0.11904761904761907,0.0,0.4997916666666667,1,2014-01-01,1.0,0.0,2018,0.0
New York,2018-01-01,6151637.0,2018,3765183.0,163.38215167762098,3765183,163.38215167762098,2017,107.0,150.0,0.7133333333333334,32.0,63.0,0.5079365079365079,0.21333333333333337,1.0,0.007936507936507908,1.0,0.5945416666666666,1,2014-01-01,1.0,0.0,2018,0.0
North Carolina,2018-01-01,1963168.0,2018,2153017.0,91.18218760000502,2153017,91.18218760000502,2017,46.0,120.0,0.38333333333333336,15.0,50.0,0.3,-0.11666666666666664,0.0,-0.2,1.0,0.47070833333333334,1,2023-12-01,0.0,0.0,2018,0.0
North Dakota,2018-01-01,94311.0,2018,122160.0,77.20284872298625,122160,77.20284872298625,2017,13.0,94.0,0.13829787234042554,9.0,47.0,0.19148936170212766,-0.36170212765957444,0.0,-0.30851063829787234,0.0,0.284125,1,2014-01-01,1.0,0.0,2018,0.0
Ohio,2018-01-01,2798257.0,2018,2296371.0,121.85561479395098,2296371,121.85561479395098,2017,33.0,99.0,0.3333333333333333,9.0,33.0,0.2727272727272727,-0.16666666666666669,0.0,-0.2272727272727273,0.0,0.44125000000000003,1,2014-01-01,1.0,0.0,2018,0.0
Oklahoma,2018-01-01,739818.0,2018,885167.0,83.57948274167474,885167,83.57948274167474,2017,26.0,101.0,0.25742574257425743,6.0,48.0,0.125,-0.24257425742574257,0.0,-0.375,0.0,0.3000833333333333,1,2021-07-01,0.0,0.0,2018,0.0
Oregon,2018-01-01,973460.0,2018,797451.0,122.07145015806613,797451,122.07145015806613,2017,35.0,60.0,0.5833333333333334,17.0,30.0,0.5666666666666667,0.08333333333333337,1.0,0.06666666666666665,1.0,0.5189583333333333,1,2014-01-01,1.0,0.0,2018,0.0
Pennsylvania,2018-01-01,3051993.0,2018,2259652.0,135.06473563185835,2259652,135.06473563185835,2017,80.0,203.0,0.39408866995073893,16.0,50.0,0.32,-0.10591133004926107,0.0,-0.18,1.0,0.4832916666666667,1,2015-01-01,1.0,0.0,2018,0.0
Rhode Island,2018-01-01,313552.0,2018,188712.0,166.1537157149519,188712,166.1537157149519,2017,64.0,75.0,0.8533333333333334,33.0,38.0,0.868421052631579,0.3533333333333334,1.0,0.368421052631579,1.0,0.5585833333333333,1,2014-01-01,1.0,0.0,2018,0.0
South Carolina,2018-01-01,1038602.0,2018,1124024.0,92.40034020625895,1124024,92.40034020625895,2017,44.0,124.0,0.3548387096774194,18.0,46.0,0.391304347826087,-0.14516129032258063,0.0,-0.10869565217391303,0.0,0.4121666666666667,0,,0.0,0.0,2018,1.0
South Dakota,2018-01-01,112624.0,2018,166237.0,67.74905706912419,166237,67.74905706912419,2017,10.0,70.0,0.14285714285714285,6.0,35.0,0.17142857142857143,-0.35714285714285715,0.0,-0.32857142857142857,0.0,0.32966666666666666,1,2023-07-01,0.0,0.0,2018,0.0
Tennessee,2018-01-01,1560038.0,2018,1514870.0,102.98164198908157,1514870,102.98164198908157,2017,25.0,99.0,0.25252525252525254,5.0,33.0,0.15151515151515152,-0.24747474747474746,0.0,-0.3484848484848485,0.0,0.35316666666666663,0,,0.0,0.0,2018,0.0
Texas,2018-01-01,4452925.0,2018,6299251.0,70.68975343259063,6299251,70.68975343259063,2017,56.0,150.0,0.37333333333333335,11.0,31.0,0.3548387096774194,-0.12666666666666665,0.0,-0.14516129032258063,0.0,0.4419166666666667,0,,0.0,0.0,2018,0.0
Utah,2018-01-01,302564.0,2018,456764.0,66.24077203982802,456764,66.24077203982802,2017,13.0,75.0,0.17333333333333334,5.0,29.0,0.1724137931034483,-0.32666666666666666,0.0,-0.3275862068965517,0.0,0.30345833333333333,1,2020-01-01,0.0,0.0,2018,0.0
Vermont,2018-01-01,164804.0,2018,96287.0,171.15913882455575,96287,171.15913882455575,2017,84.0,150.0,0.56,23.0,30.0,0.7666666666666667,0.06000000000000005,1.0,0.2666666666666667,0.0,0.589875,1,2014-01-01,1.0,0.0,2018,0.0
Virginia,2018-01-01,1030996.0,2018,1298806.0,79.38029236082987,1298806,79.38029236082987,2017,34.0,100.0,0.34,19.0,40.0,0.475,-0.15999999999999998,0.0,-0.025000000000000022,1.0,0.509,1,2019-01-01,0.0,0.0,2018,0.0
Washington,2018-01-01,1786018.0,2018,1136840.0,157.10372611801134,1136840,157.10372611801134,2017,50.0,98.0,0.5102040816326531,25.0,49.0,0.5102040816326531,0.010204081632653073,1.0,0.010204081632653073,1.0,0.5529166666666667,1,2014-01-01,1.0,0.0,2018,0.0
West Virginia,2018-01-01,539029.0,2018,462592.0,116.52363205589376,462592,116.52363205589376,2017,36.0,100.0,0.36,12.0,34.0,0.35294117647058826,-0.14,0.0,-0.14705882352941174,1.0,0.273625,1,2014-01-01,1.0,0.0,2018,0.0
Wisconsin,2018-01-01,1037795.0,2018,951649.0,109.05228713527781,951649,109.05228713527781,2017,35.0,99.0,0.35353535353535354,13.0,33.0,0.3939393939393939,-0.14646464646464646,0.0,-0.10606060606060608,0.0,0.47475,0,,0.0,0.0,2018,0.0
Wyoming,2018-01-01,60806.0,2018,93266.0,65.19632020243176,93266,65.19632020243176,2017,9.0,60.0,0.15,3.0,30.0,0.1,-0.35,0.0,-0.4,0.0,0.23470833333333335,0,,0.0,0.0,2018,0.0
Alabama,2018-02-01,896429.0,2018,1168544.6666666667,76.71328495787067,1174119,76.34907534926188,2017,32.0,105.0,0.3047619047619048,8.0,35.0,0.22857142857142856,-0.1952380952380952,0.0,-0.27142857142857146,0.0,0.34950000000000003,0,,0.0,0.0,2018,0.0
Alaska,2018-02-01,204311.0,2018,114470.25,178.4839292305206,114607,178.27096076155905,2017,17.0,40.0,0.425,6.0,20.0,0.3,-0.07500000000000001,0.0,-0.2,0.0,0.39425,1,2015-09-01,1.0,0.0,2018,0.0
Arizona,2018-02-01,1673728.0,2018,1486437.9166666667,112.59992639001908,1492698,112.12770433135168,2017,25.0,60.0,0.4166666666666667,13.0,30.0,0.43333333333333335,-0.08333333333333331,0.0,-0.06666666666666665,0.0,0.4650625,1,2014-01-01,1.0,0.0,2018,1.0
Arkansas,2018-02-01,895639.0,2018,759099.1666666666,117.98708776521293,761746,117.57711888214706,2017,24.0,100.0,0.24,9.0,35.0,0.2571428571428571,-0.26,0.0,-0.24285714285714288,0.0,0.340375,1,2014-01-01,1.0,0.0,2018,1.0
California,2018-02-01,12215946.0,2018,7481600.666666667,163.2798453735524,7534254,162.13875985598574,2017,55.0,80.0,0.6875,27.0,40.0,0.675,0.1875,1.0,0.17500000000000004,1.0,0.622625,1,2014-01-01,1.0,0.0,2018,0.0
Colorado,2018-02-01,1359670.0,2018,818593.5,166.09831375401833,820836,165.64453800759227,2017,37.0,65.0,0.5692307692307692,17.0,35.0,0.4857142857142857,0.0692307692307692,1.0,-0.01428571428571429,1.0,0.5038125,1,2014-01-01,1.0,0.0,2018,0.0
Connecticut,2018-02-01,840412.0,2018,528720.3333333334,158.95208620058114,530145,158.5249318582652,2017,79.0,151.0,0.5231788079470199,18.0,36.0,0.5,0.023178807947019875,1.0,0.0,1.0,0.5603125,1,2014-01-01,1.0,0.0,2018,0.0
Delaware,2018-02-01,231967.0,2018,164806.58333333334,140.75105211715348,165961,139.77199462524328,2017,25.0,41.0,0.6097560975609756,11.0,21.0,0.5238095238095238,0.1097560975609756,1.0,0.023809523809523836,1.0,0.5481875,1,2014-01-01,1.0,0.0,2018,0.0
Florida,2018-02-01,3801846.0,2018,4363735.583333333,87.12365649560917,4384883,86.7034764667609,2017,41.0,120.0,0.3416666666666667,15.0,40.0,0.375,-0.15833333333333333,0.0,-0.125,0.0,0.47862499999999997,0,,0.0,0.0,2018,0.0
Georgia,2018-02-01,1840410.0,2018,2198480.25,83.71282844137444,2209726,83.28679664356576,2017,62.0,180.0,0.34444444444444444,18.0,56.0,0.32142857142857145,-0.15555555555555556,0.0,-0.17857142857142855,0.0,0.4678125,0,,0.0,0.0,2018,0.0
Hawaii,2018-02-01,350462.0,2018,184798.16666666666,189.64582080089178,185180,189.25477913381573,2017,45.0,51.0,0.8823529411764706,25.0,25.0,1.0,0.38235294117647056,1.0,0.5,1.0,0.626625,1,2014-01-01,1.0,0.0,2018,0.0
Idaho,2018-02-01,284104.0,2018,339889.0,83.5872887913407,341618,83.16423607655335,2017,11.0,70.0,0.15714285714285714,6.0,35.0,0.17142857142857143,-0.34285714285714286,0.0,-0.32857142857142857,0.0,0.292875,1,2020-01-01,0.0,0.0,2018,0.0
Illinois,2018-02-01,3153458.0,2018,2240941.75,140.72021283016392,2253479,139.93731470317675,2017,67.0,118.0,0.5677966101694916,37.0,59.0,0.6271186440677966,0.06779661016949157,1.0,0.1271186440677966,0.0,0.5611875000000001,1,2014-01-01,1.0,0.0,2018,0.0
Indiana,2018-02-01,1355485.0,2018,1286507.75,105.36158837752822,1293314,104.80710794130428,2017,30.0,100.0,0.3,9.0,50.0,0.18,-0.2,0.0,-0.32,0.0,0.3886875,1,2015-02-01,1.0,0.0,2018,1.0
Iowa,2018-02-01,650690.0,2018,533176.5833333334,122.04024339028392,533922,121.86986114076588,2017,41.0,100.0,0.41,20.0,50.0,0.4,-0.09000000000000002,0.0,-0.09999999999999998,0.0,0.428375,1,2014-01-01,1.0,0.0,2018,0.0
Kansas,2018-02-01,396699.0,2018,524177.0833333333,75.68034021581448,526814,75.30152957210704,2017,40.0,125.0,0.32,9.0,40.0,0.225,-0.18,0.0,-0.275,0.0,0.3771875,0,,0.0,0.0,2018,0.0
Kentucky,2018-02-01,1377115.0,2018,1053870.1666666667,130.67216850399504,1057085,130.27476503781625,2017,36.0,100.0,0.36,11.0,38.0,0.2894736842105263,-0.14,0.0,-0.21052631578947367,0.0,0.33825,1,2014-01-01,1.0,0.0,2018,1.0
Louisiana,2018-02-01,1462701.0,2018,1233348.5,118.59591996909226,1237143,118.23216879536159,2017,42.0,105.0,0.4,14.0,39.0,0.358974358974359,-0.09999999999999998,0.0,-0.14102564102564102,1.0,0.387125,1,2016-07-01,1.0,0.0,2018,0.0
Maine,2018-02-01,231551.0,2018,230844.83333333334,100.30590533756802,231999,99.80689571937809,2017,77.0,151.0,0.5099337748344371,17.0,35.0,0.4857142857142857,0.009933774834437137,1.0,-0.01428571428571429,0.0,0.493875,1,2019-01-01,0.0,0.0,2018,0.0
Maryland,2018-02-01,1330636.0,2018,792656.0833333334,167.87053401575062,793697,167.6503753951445,2017,90.0,141.0,0.6382978723404256,33.0,47.0,0.7021276595744681,0.13829787234042556,1.0,0.2021276595744681,0.0,0.616875,1,2014-01-01,1.0,0.0,2018,0.0
Massachusetts,2018-02-01,1658413.0,2018,967550.3333333334,171.4032792781495,972871,170.4658685478342,2017,125.0,160.0,0.78125,34.0,40.0,0.85,0.28125,1.0,0.35,0.0,0.6174999999999999,1,2014-01-01,1.0,0.0,2018,0.0
Michigan,2018-02-01,2381797.0,2018,1988656.3333333333,119.76916071806609,1999842,119.09925884144847,2017,47.0,110.0,0.42727272727272725,11.0,38.0,0.2894736842105263,-0.07272727272727275,0.0,-0.21052631578947367,0.0,0.48293749999999996,1,2014-04-01,1.0,0.0,2018,1.0
Minnesota,2018-02-01,1081559.0,2018,809914.25,133.53993956767644,814317,132.8179320829603,2017,57.0,134.0,0.4253731343283582,33.0,67.0,0.4925373134328358,-0.07462686567164178,0.0,-0.007462686567164201,1.0,0.4834375,1,2014-01-01,1.0,0.0,2018,0.0
Mississippi,2018-02-01,609725.0,2018,830393.75,73.42601025116096,831252,73.35019945816671,2017,48.0,122.0,0.39344262295081966,20.0,52.0,0.38461538461538464,-0.10655737704918034,0.0,-0.11538461538461536,0.0,0.40818750000000004,0,,0.0,0.0,2018,0.0
Missouri,2018-02-01,983765.0,2018,1196431.5833333333,82.22492733426253,1199818,81.99285224925781,2017,46.0,163.0,0.2822085889570552,9.0,34.0,0.2647058823529412,-0.2177914110429448,0.0,-0.23529411764705882,0.0,0.392375,1,2021-07-01,0.0,0.0,2018,0.0
Montana,2018-02-01,278379.0,2018,209462.66666666666,132.90148761593156,210360,132.33456930975473,2017,41.0,100.0,0.41,18.0,50.0,0.36,-0.09000000000000002,0.0,-0.14,1.0,0.371125,1,2016-01-01,1.0,0.0,2018,0.0
Nevada,2018-02-01,642618.0,2018,592701.4166666666,108.42187683877367,595228,107.9616550296693,2017,27.0,42.0,0.6428571428571429,11.0,21.0,0.5238095238095238,0.1428571428571429,1.0,0.023809523809523836,0.0,0.48443749999999997,1,2014-01-01,1.0,0.0,2018,0.0
New Hampshire,2018-02-01,187828.0,2018,155042.33333333334,121.1462675785323,155659,120.66632832023846,2017,175.0,400.0,0.4375,10.0,24.0,0.4166666666666667,-0.0625,0.0,-0.08333333333333331,0.0,0.494,1,2014-08-15,1.0,0.0,2018,0.0
New Jersey,2018-02-01,1783242.0,2018,1250507.0,142.60152082315415,1255020,142.08873165367885,2017,52.0,80.0,0.65,24.0,40.0,0.6,0.15000000000000002,1.0,0.09999999999999998,0.0,0.5571875000000001,1,2014-01-01,1.0,0.0,2018,0.0
New Mexico,2018-02-01,750054.0,2018,581651.8333333334,128.95240021880215,585602,128.08255436286078,2017,38.0,70.0,0.5428571428571428,26.0,42.0,0.6190476190476191,0.042857142857142816,1.0,0.11904761904761907,0.0,0.5010625,1,2014-01-01,1.0,0.0,2018,0.0
New York,2018-02-01,6129761.0,2018,3742735.8333333335,163.77754864255937,3765183,162.80114406125813,2017,107.0,150.0,0.7133333333333334,32.0,63.0,0.5079365079365079,0.21333333333333337,1.0,0.007936507936507908,1.0,0.5949375,1,2014-01-01,1.0,0.0,2018,0.0
North Carolina,2018-02-01,1961694.0,2018,2149510.8333333335,91.26234534756551,2153017,91.11372553026753,2017,46.0,120.0,0.38333333333333336,15.0,50.0,0.3,-0.11666666666666664,0.0,-0.2,1.0,0.47118750000000004,1,2023-12-01,0.0,0.0,2018,0.0
North Dakota,2018-02-01,95950.0,2018,121896.33333333333,78.7144267396613,122160,78.5445317616241,2017,13.0,94.0,0.13829787234042554,9.0,47.0,0.19148936170212766,-0.36170212765957444,0.0,-0.30851063829787234,0.0,0.2850625,1,2014-01-01,1.0,0.0,2018,0.0
Ohio,2018-02-01,2796018.0,2018,2287644.0833333335,122.2225966167741,2296371,121.7581131271907,2017,33.0,99.0,0.3333333333333333,9.0,33.0,0.2727272727272727,-0.16666666666666669,0.0,-0.2272727272727273,0.0,0.441625,1,2014-01-01,1.0,0.0,2018,0.0
Oklahoma,2018-02-01,733264.0,2018,883635.75,82.98260906714107,885167,82.8390574885869,2017,26.0,101.0,0.25742574257425743,6.0,48.0,0.125,-0.24257425742574257,0.0,-0.375,0.0,0.300875,1,2021-07-01,0.0,0.0,2018,0.0
Oregon,2018-02-01,970752.0,2018,790176.5,122.85255256262366,797451,121.73186816494055,2017,35.0,60.0,0.5833333333333334,17.0,30.0,0.5666666666666667,0.08333333333333337,1.0,0.06666666666666665,1.0,0.5203125,1,2014-01-01,1.0,0.0,2018,0.0
Pennsylvania,2018-02-01,3052124.0,2018,2252256.5,135.51405002050166,2259652,135.07053298472508,2017,80.0,203.0,0.39408866995073893,16.0,50.0,0.32,-0.10591133004926107,0.0,-0.18,1.0,0.4838125,1,2015-01-01,1.0,0.0,2018,0.0
Rhode Island,2018-02-01,311695.0,2018,186324.83333333334,167.28580641871855,188712,165.16967654415194,2017,64.0,75.0,0.8533333333333334,33.0,38.0,0.868421052631579,0.3533333333333334,1.0,0.368421052631579,1.0,0.559625,1,2014-01-01,1.0,0.0,2018,0.0
South Carolina,2018-02-01,1039978.0,2018,1118247.75,93.000678964031,1124024,92.52275752119172,2017,44.0,124.0,0.3548387096774194,18.0,46.0,0.391304347826087,-0.14516129032258063,0.0,-0.10869565217391303,0.0,0.41275,0,,0.0,0.0,2018,1.0
South Dakota,2018-02-01,112937.0,2018,165233.08333333334,68.35011350128126,166237,67.9373424688848,2017,10.0,70.0,0.14285714285714285,6.0,35.0,0.17142857142857143,-0.35714285714285715,0.0,-0.32857142857142857,0.0,0.3305,1,2023-07-01,0.0,0.0,2018,0.0
Tennessee,2018-02-01,1534978.0,2018,1504109.3333333333,102.0522887520588,1514870,101.32737462620555,2017,25.0,99.0,0.25252525252525254,5.0,33.0,0.15151515151515152,-0.24747474747474746,0.0,-0.3484848484848485,0.0,0.35375,0,,0.0,0.0,2018,0.0
Texas,2018-02-01,4436055.0,2018,6267545.083333333,70.77819051986344,6299251,70.42194381522502,2017,56.0,150.0,0.37333333333333335,11.0,31.0,0.3548387096774194,-0.12666666666666665,0.0,-0.14516129032258063,0.0,0.442625,0,,0.0,0.0,2018,0.0
Utah,2018-02-01,301585.0,2018,455735.4166666667,66.17545816514516,456764,66.02643816062562,2017,13.0,75.0,0.17333333333333334,5.0,29.0,0.1724137931034483,-0.32666666666666666,0.0,-0.3275862068965517,0.0,0.3055625,1,2020-01-01,0.0,0.0,2018,0.0
Vermont,2018-02-01,165279.0,2018,96109.75,171.96902499486265,96287,171.65245567937518,2017,84.0,150.0,0.56,23.0,30.0,0.7666666666666667,0.06000000000000005,1.0,0.2666666666666667,0.0,0.5919375,1,2014-01-01,1.0,0.0,2018,0.0
Virginia,2018-02-01,1035326.0,2018,1293587.1666666667,80.03527142804317,1298806,79.71367548348253,2017,34.0,100.0,0.34,19.0,40.0,0.475,-0.15999999999999998,0.0,-0.025000000000000022,1.0,0.51,1,2019-01-01,0.0,0.0,2018,0.0
Washington,2018-02-01,1780671.0,2018,1133493.75,157.09579342629812,1136840,156.6333872840505,2017,50.0,98.0,0.5102040816326531,25.0,49.0,0.5102040816326531,0.010204081632653073,1.0,0.010204081632653073,1.0,0.553625,1,2014-01-01,1.0,0.0,2018,0.0
West Virginia,2018-02-01,538248.0,2018,458861.1666666667,117.30083936063448,462592,116.35480077476481,2017,36.0,100.0,0.36,12.0,34.0,0.35294117647058826,-0.14,0.0,-0.14705882352941174,1.0,0.2743125,1,2014-01-01,1.0,0.0,2018,0.0
Wisconsin,2018-02-01,1040641.0,2018,946886.5,109.90134509257446,951649,109.35134697771973,2017,35.0,99.0,0.35353535353535354,13.0,33.0,0.3939393939393939,-0.14646464646464646,0.0,-0.10606060606060608,0.0,0.475375,0,,0.0,0.0,2018,0.0
Wyoming,2018-02-01,60905.0,2018,92670.33333333333,65.72221962440335,93266,65.30246820920807,2017,9.0,60.0,0.15,3.0,30.0,0.1,-0.35,0.0,-0.4,0.0,0.2356875,0,,0.0,0.0,2018,0.0
Alabama,2018-03-01,901074.0,2018,1162970.3333333333,77.48039431215071,1174119,76.74469112585692,2017,32.0,105.0,0.3047619047619048,8.0,35.0,0.22857142857142856,-0.1952380952380952,0.0,-0.27142857142857146,0.0,0.35000000000000003,0,,0.0,0.0,2018,0.0
Alaska,2018-03-01,205761.0,2018,114333.5,179.96562687226404,114607,179.53615398710377,2017,17.0,40.0,0.425,6.0,20.0,0.3,-0.07500000000000001,0.0,-0.2,0.0,0.3953333333333333,1,2015-09-01,1.0,0.0,2018,0.0
Arizona,2018-03-01,1678077.0,2018,1480177.8333333333,113.36995881238146,1492698,112.41905596443486,2017,25.0,60.0,0.4166666666666667,13.0,30.0,0.43333333333333335,-0.08333333333333331,0.0,-0.06666666666666665,0.0,0.466,1,2014-01-01,1.0,0.0,2018,1.0
